2,"First off the PDF import does NOTwork.You get a message stating, &#34;TaxACT's PDF importing capability is currently down for maintenance&#34; I tried over several days and several different PDFs (with 4 teenage kids I operate a small tax firm). So either TaxAct is lying about being down for maintenance or they are having a terrible time fixing the problem.<br /><br />Second, I started with the free version. You will receive a lot of nag screens to upgrade. I get it - I it's free and you want me to buy but at some point it becomes very annoying.<br /><br />Third, you can only file once with the free version. So in the end they won and I bought the upgrade. Since I am doing taxes for my kids I only need to file a 1040EZ so I really didn't need the deluxe features.<br /><br />Fourth, with the deluxe version I was able to do one more filing for free and then it wanted $9.99 to file Federal taxes. I searched all round the internet and on TaxAct's site to try and find how many free filings you get with the Deluxe version and could never find it. So in total I got 2 (one with the free version, one with the upgrade to deluxe). I would agree with others that their support site is awful.<br /><br />Finally, not really impressed. Most likely I will go back to TurboTax next year."
3,No photo album sharing still!!! Iphone and web apps on good level.
3,I can't get support/response  from TurboTax on a state that keeps rejecting over and over. I can't seem to get a straight answer from TurboTax support.
1,My Cd key for the download will not work :(  Cannot find a way to contact amazon or software company.
5,Simply the best.
4,I can do many different things and be very creative from business flyers to webpages to personal gift cards
5,I am very very pleased with this internet protection.<br />I've had to call for assist a couple times and have never<br />been disappoint in their atitute or knowledge.  I can't Imagine<br />using any other.
2,"Not. Impressed.  So far I've found three or four ways to totally lock a feature or the whole the program up by simply clicking on various features ... Tools, History for example.  Or asking it to show the state tax hit.  In the former case, I get a blank empty window.  In the latter, I have to use Task Manager to kill the program, which goes completely non-responsive.<br /><br />Not confidence-inspiring at all."
2,"Too many bells and whistles on screen.  Whatever happened to the earlier Excel I knew so well?  The only reason I bought this was I needed Excel on a new PC-- and of course, I could not get it &#34;off&#34; the old PC, even though it worked fine over there."
5,"Been using Turbo Tax for years - great, easy to use program."
4,I am an attorney and I use this product a great deal for video interrogations and video depositions. Being able to present video clips during trials is very effective.
3,I appreciate the spreadsheets on my accounts.  I am a little disappointed that forms and comparisons available in prior versions are no longer available to me.
3,Adequate software. Suggest that you go on-line and use the free state income tax forms instead of purchasing this from anyone. Do recommend using this or similar software for federal income tax returns. Makes filling out all the required information easy after the first year.
1,I buy online from amazon Norton antivirus 2013 activation key not work at all. When I apply to reenter key message show key was expired!
2,"Each time I sign in, I receive a message that this software that I downloaded is not recognized as genuine by Microsoft. It is annoying to continue to receive this message and there is no way to delete it."
1,I have read through this product several times and can't find one thing that says it won't run on anything less than Windows 7.  I am really mad!
3,"It's Quickbooks.  With all of the pluses and minuses that come with it.  It's modular.  This is simply core Quickbooks.  Still the standard for most accountants that work with small businesses.  My company is me, myself, and I.  I invoice.  I collect.  My expenses are are kept in the correct category for my accountant to deal with all of the taxing entities.  My accountant has the accountant edition and the process is simple.  Plenty of tutorials online if one has a question.  Not much more to say.  It is what it is."
5,I have used this program for a few years. It has always done what I wanted. Recently I upgraded my computer and OS. My Movavi Video Suite 9 did not work too well in the new system. Movavi staff helped correct my problem and then offered the current version (11) at a very reasonable price. They were very fast in responding to my concerns.
4,Program is getting a little pricey as a few years ago you could do a small home business for almost 1/2 of the cost. Do appreciate it will important last year's Turbo Tax information and compare to last year's return.
4,Good
1,"I returned this product, it's not what I need."
5,"Amazon comes through with the best price. I think this is cheaper than it was last year. Amazon downloader works well and keeps track of what you bought. If your PC blows up, no need to worry, you can get the software again."
5,I have been using this software for three years.
1,"How does Microsoft keep getting away with this crap...,,I bought Office 2007 for 5 computers.  Bunch of trouble calling them when had to reload.  They have you with the activation codes.  I paid, I WAS LEGAL.  But treated as a crook whenever I have had to wipe the hard drive.<br />Now they want you to spend that same amount of money to use this recent office for a year.  What then?  We get to buy it again.  JOKE, yes,BIG,  on us though.  Are they not  rich enough I guess that they have started this happy crap.  Microsoft Suface just bought from Costco is going back.,,,,Bought the best so was  $1700  They can have them ALL I hope,  Nobody please keep letting them do this to us  They have more money than can be spent by the next ten generations of the guy leading this company.  NOw they make up buy the software and if you want to use for another year, then buy it again?  And this Microsoft surface.  Keyboard is horrific  Had to correct in this one paragraph.  But for another place.  If I was you, try something else.  NOT AS ADVERTISED  Tiny print that you will pay for office every single Year.Major RIP OFF"
3,I'm in a big problem involving 1099's(2 of them) corrections recieved after filing! Now I question the correctness of the original workup????
4,"Easy, reliable, amazing price, good choice!<br />I found it at an irresistible price and I have been using norton 360 for 3 years with no viral incidents."
1,"Doesn't work well.  AntiSpam doesn't work on Outlook 2013.  Support is useless, can't refund it, what a waste of money!"
1,Big disappointment.  I have a vast amount of music I wanted converted to mp3.  They were all ripped into their individual file folder with all the album info like artist and album title.  All of that is gone with this conversion and you pretty much have to do one album at a time.
5,"I downloaded a trial version of this program (from the manufacturer's web site) primarily to see how well it could record screencasts so that I could burn some training videos on CD. I had searched the web for a while looking for a program to do this and although I found several, none were as comprehensive or feature rich as this one was (this function is actually more complex than it initially sounds - many programs don't capture everything on your screen or give you the inherent capability to highlight mouse positions or items you click on, etc...like this one does). Although I was aware it did other things, I wasn't initially focused on those other features because I already owned more expensive (and sophisticated) video editing suites which I planned to use for editing and compiling the resulting files. However, after exploring the other features and capabilities offered by this suite, I quickly discovered that nearly everything I needed was already included and this suite was much simpler to use than others on the market. Using only this product, I was able to record audio/video from multiple sources (screen captures, webcams, cell phones, even professional video cameras!), split, join and perform simple editing on them, compile them and publish them to CD, DVD, cell phones, etc... All these capabilities made purchasing this a no-brainer!<br /><br />Don't get me wrong - this program can't do any of the more advanced editing, special effects, titling, and other functions that programs like Pinnacle Studio or Sony Imagination Studio series can. But for common tasks that most users will do, this is probably all you need, plus it's MUCH easier to use.<br /><br />If you don't need every function this program offers, you can get individual elements of this program separately at a lower price (see the manufacturer's web site, \\""HELP Center\\"" Tab, \\""How to Chose Your Program\\"" topic for how they are broken down) but this bundle price is hard to beat.  If there is any chance you might need the others, this is the most cost effective way to go."
5,"I'm not an accountant. In fact, I'm terrible with numbers - but somehow, Quickbooks has made my life running a company so much easier. I own a small business with three partners, and despite my lack of accounting knowledge - I have learned so much and now handle all of our finances using this amazing product. My partners trust me to handle it because I trust myself - and it's all because of Intuit and Quickbooks Online! I don't know where we'd be with out our QB!"
3,"Let me echo my dissatisfaction with TurboTax this year.  I have used this product for probably 15 years, always with success.  This year the price of the deluxe version was substantially higher than it was last year, but oh well that happens.  Then I find out about having to upgrade--for $40--to the home and business version just to get a copy of the schedule C-EZ for my return.  But, what the heck, I need to file and it is still cheaper than hiring an accountant.  But what a way to erode goodwill.  Now, the company rep replies below that I can go to a website and get at least $25 back.  Well, I put in the required information (including my ssn--ouch!) and they cannot determine if I qualify.  They give me a number to call so that I can wait on the phone until the cows come home.  Thanks a lot.  Next year I am going to check out the product of a competitor.  This is the best thing ever for the folks at H&R Block.  They should thank the geniuses at TurboTax."
2,Was forced to upgrade to premier because intuit decontented the software ( investment sales)
2,"I like the ease of TurboTax but we have always had to pay for the state, it has never been free as advertised."
5,"Love TurboTax. I've been doing our taxes forever with it...even when we had 2 homes and rental properties. It is very easy, quick, and accurate!"
1,"It is nonsense that they no longer include schedule D. If they don't change this I will be moving to H&R block next year, which I hear works just as well and is easy to import Turbo Tax data into."
1,"I won't use TurboTax next year. There is no reason for the program to be divided the way it is except greed. I'm aware that you were in business to make profit but you lost sight of the balance between service, trust and the bottom line. I bet your competitors are laughing their asses off. Somebody needs to be fired. Probably a lot of somebodies. Bye bye Bob."
3,"We bought this hoping it would handle a rather complex return for us in 2014. Sadly, it did everything but the one item we really needed.<br /><br />If you need to file a K1, I would recommend staying away from this. We had to get Turbo Tax since they can properly handle a K1 form. HR omitted several important fields, and generally did a poor job on the ones they did have."
5,This manages my finances very well -- I have used and upgraded for years.
4,It works as promised. I have to agree with other reviews that Windows 7 Starter is nothing but an unlocked version and a bad one at that. So far I have had no problems. I have noticed faster browsing after installation.
1,"This year it was terrible,had to have up dates and was very confusing"
3,okay a little complicated for me.
5,"I was 81 when I used TurboTax last year and had never done anything but assemble information for my tax preparer.  I tried a different make for 2012, not because I was unhappy with TurboTax but because I thought mistakenly, that I needed a form that TurboTax did not have.  Never again.  Using TurboTax thru Amazon was such a pleasure.  typed in my credit card number, hit the download button and I had it.  Right then.  And what a pleasure TurboTax is to use.  So clear and so easy.  Thank you Amazon and TurboTax!"
3,"This product is definitely inferior to the Windows version.  The conversion process did not work properly and I had to send my file to Intuit to convert it properly.  I find it awkward to use, but this may be due to it being so different than the other version."
1,"It said I needed less the 1 GB to download & I had &#62; 4 GB left on my C drive, yet it was unable to download!?!?!  Now since most of my C drive is used up, I'll need to buy a new laptop.  When I buy a new one, I don't believe this will work with the newer operating system.  I spent my Christmas gift card + extra $ to get this, I'm very disappointed & frustrated."
3,The game is okay. It is hard to play and sometimes understand. I wish it came with a Strategy Guide to help with playing the game.
2,"Don't like the flicker glitch upon start-up and I don't like the cumbersome attachment process. Should be able to see all of the attachments without hitting the maximize-arrow button. By the way, Quicken won't fix the flicker problem with any patches or updates. 2011 Quicken was much better."
1,I have used turboxtax since I was 18 years old.  After 13 years their program made a mistake and calculated my taxes incorrectly.  When I put in a request for them to honor their guarantee they dismissed me without giving a good reason why.  I had the software import my previous return on my federal taxes.  Then it said it was importing the federal tax info to the state.  however it didn't import the previous years tax amount.  This ended up costing me a couple hundred dollars.  TurboTax would not refund this money.  Their guarantee means nothing.
4,"Avast has kept me out of malware trouble.<br /><br />But in asking for technical help on Google, I don't like getting &#34;help&#34; from sites ALLEGEDLY associated with Microsoft Windows, that are really run by scam artists pushing useless services at high prices. Each of these sites must be Googled and you must others ask if they are safe BEFORE opening."
1,"You lost another customer,  Read reviews Intuit."
1,"HORRIBLE HORRIBLE HORRIBLE!!! DO NOT USE THIS SOFTWARE .<br />Neither I nor technical support could get the software help function to work after hours of trying, changing my computer's configuration and reinstalling a new copy of the software. I was given no instructions on where to send the state payment for an efile (after paying an additional $19.95) and had to download the form myself! No confidence in any of the returns that I filed...will never use H&R Block again."
5,What a great deal for the needs of our family.
3,Even though I can use it. It always comes up with an error message..
3,I thought this would work on a tablet like Microsoft Surface and it doesn't.  Not sure what security software works for a tablet and iPad.
3,"It's ok, but I still had a person who tried to scam me right after I re-signed.  I won't buy this again.  I don't know what I'll buy because it doesn't seem to matter.  No one seems to be able to design a really good security program anymore."
1,"this program doesn't even let me download it , I am very upset with product and want a full refund"
4,"Works pretty well , did help speed up my computer ."
2,"I have used Turbo Tax for the last ten years and I saw that H&R Block was cheaper this year. So I decided to download it and try somthing different this year to do my taxes. I was unable to start my state return becasue it would not download after multiple attempts with online support. After wasting 3 hours of my life I went back to Turbo Tax and completed my taxes from start to finish in less than an hour. Greatly underwhelmed by what H&R has to offer. Now I have paid for both programs and cannot get a refund for a downloaded product. It is my own fault and I have nothing ill against H&R, but I will not be using them in the future."
2,The HELP function never worked.  H&R Block support helped me uninstall and reinstall but it didn't help.  Will consider another option in the future.
3,"A couple of days after I bought it from Amazon, it was offered for quite a bit less money - I was disappointed, it is too expensive!"
1,i hate it. it did do me any good... i had to get a template myself
2,I always cringe when i have to buy software but here it is the ability to edit a pdf the one thing that seems to always be a pay for feature.  FOSS needs to make a stand here and save us all from adobe.
3,Software for download review: Only in the first days of using the app but installing it on my mac via download has been painful. I keep getting prompted to patch and upgrade up to 5.0.13 which will then no longer recognize the downloaded data and keeps asking for the disk's which I don't have. I have fully erased all the packages 3 times and retried the install and keep getting the same results. I am using OS X Yosemite 10.10.2 . If you skip the Rosetta upgrade recommendation 5.0.13 you can get the app to work but you will prompted to upgrade every time you relaunch the app.<br /><br />The 3 month free subscription to their online version is pretty sweet and I wish that I had just subscribed to that for 3yrs but don't see that from Amazon.<br /><br />So giving it 3 stars for now and only applies to the downloaded version for the mac because that appears buggy.<br /><br />I will update more on about the learning aspects later.
1,"Either use H&R Block online or use TurboTax. It was a headache that I didn't need. It's much easier to use the online version. But I was so frustrated, that I just switched to TurboTax which is a lot simpler."
4,"Avast does a great job keeping several computers and two android phones safe in my household.  It's full-featured and simple. The virus files update regularly and the scans are automated.<br /><br />There are tradeoffs to free versions, and Avast was pretty ad-light for a long time. Lately it pushes harder for me to buy the ad-free version, or add a toolbar. It occasionally tells me I have &#34;critical&#34; outdated software, and then I look and it's versions of 7-zip or other programs I just don't use anymore but don't want to delete or update. The tradeoffs are reasonable for something that works so well in the background."
1,"As a user of an earlier version I expected and looked forward to improvement in the newer version - but no, it's not even as good as the earlier version - major complaint is that the user guide explicitly gives directions on importing text files for practice. No can do - the user screen itself has no mechanism for importing anything - in other words, the user manual and actual screen display are not matched. Rest of the new version (25th Anniversary Deluxe) has only minimal functionality. Don't spend your money on this product - whatever positive attributes it had in earlier version - they are gone now. (Only reason I give it a '1' is because a zero is not selectable)."
2,"Have been using Quicken for 25 + years and generaly have been pleased with the product. I have upgraded pretty much every year and found the upgrades to generally add functionality and features to the product, some years more than others. This year's version falls into the very few functionality or feature improvement category in my opinion.<br /><br />With what appeared to be a very slim year on feature enhancements I upgraded this year mostly due to the problems that seemed to be so prevalent in Quicken 2014 hopeful after some reviews that this year's version corrected some of the issues we have seen in the past two versions.<br /><br />Unfortunately so far my experience has not proven that expectation to be accurate.<br /><br />The Budget that has certainly been an issue for some seems to have retained the same approach and problems. Scrolling causes the entire program to crash. Also some Custom Budget Categories are duplicated which are some of the same problems that have been present in past versions apparently not yet resolved.<br /><br />One of the new features the Portfolio X-Ray shows all of my holding as 100% cash.<br /><br />This is a good program and clearly stands above all other competitor's in the Personal Finance market. I am disappointed that some of the issues in the previous two version have apparently not been addressed.<br /><br />Dave"
4,"Makes doing your taxes fairly easy.  Granted, the whole tax prep industry is a self-perpetuating scam, but H&R Block software is complete"
1,Can't login and it doesn't work I have been holding on line with Microsoft for over an hour.  Really sucks
3,"I have used Quicken for several years - 20+.  I upgraded to Quicken 2013 from Quicken 2010.  Several thigs I didn't like but the two most annoying were changes to reporting.  I had to pretty much change all of my custon reports mostly with categories.  Some categories appeared in reports that I had not seen in several years and not sure why they were added.  The second area was with budgeting.  I had my whole budget created for 2013 when using Quicken 2010.  Upgraded on Dec.28th.  All was Ok until Jan 1 2013.  I went to look at budget and got message that a new budget for 2013 was automatically created for me by Quicken.  Could not find the budget I created.  I waited a doy to calm down and then went back to look for my budget.  I don't know how I finally found it because I tried several selections.  Also in the budget is a category called \\""Tax Impact of 401(k) accounts\\"" .  Now I know I didn't have that category or account and looked at account list and category list so I could remove it.  After an hour I decided to look at help and found out it is automatically generated by Quicken and cannot be deleted.  Also had to make change to show all categories in order to get sub categories indented on the budget.  Totals also appear on category line when you have sub-accounts.  In 2010 a line and total category appeared below sub-categories - much more natural for me.  Other small problems but the two described were the most time consuming."
4,Read the product detail!!!  State will e-file ONLY if you purchase that feature independently. The title of the product is misleading.  I purchased this 17 hours ago and the price has dropped by $4.00...lol.
2,"After downloading the program it would not work, I removed it completely from my computer and downloaded again just to experience the same problem I will return the product and get my money back"
2,"Not a replacement for the Windows version.  Will import Windows files, which is handy, but no bill pay available.  Wait until it is available."
2,"I have used intuit tax products for years, and this time I was forced to buy premier as the removed schedules from other products. I was offered discounts and coupons for this product over the mail, and email, but found that Amazon had the best price for this product (and that all of the emailed coupons did not work, or that they meant that you could ask to upgrade if you found you needed the more expensive version, but that this was not a simple process).<br /><br />Long story short, H&R Block worked fine but had a glitch or two. I got this and re-ran all the figures in this version. Did it work? Yes, for the most part. But was it worth 400% the price of the H&R product? Nope, not at all."
4,Nice
1,It's a total rip off now. Basically most people will have to buy Premium edition now cause the majority of people have investments. Gotta pay $30 more for what was standard every year before. I'm going to try a different software this year.
5,"As good as Microsoft Office, compatible, and it's FREE! How can you beat that?"
4,Easy to use step by step process.
2,"I got the trial and it was amazing. But i just bought this and no matter what it is I do, it refuses to open. The app simply won't work and it's really annoying."
3,"I own Quicken Premier 2011. I guess I'll have to upgrade to 2014 when it comes out or my Bank won't work with it. So when will QP2014 be available? Any indication that Quicken has seriously fixed all the bugs in 2013? Will Quicken pay me to beta test it if I buy the first release when it becomes available? Is \\""Katherin\\"" still project manager or did they hire a professional? Any updates?"
1,"Quicken 2014 is full of bugs.<br /><br />In addition, if you wish to run an update you must first log into Intuit website first. It is not enough to know your bank accounts password, first you have to get intuits permission to access your bank.<br /><br />This is a self serving economic ploy by intuit to keep you tied them.<br /><br />It used to be a great program."
1,"What a joke, about half of the import/export options are lost!  The trial version will let you import and export in tons of different formats but once you buy this one you are very limited.  The biggest problem for me is that DXF/DWG functionality is lost with this version.  Very irritated that I dropped 87 bucks on something that is useless.  THIS IS BY NO MEANS A FULL VERSION!!!  The description led me to believe that it would do everything that the full version did with the caveat that you couldn't make money  with it, however after less than a day I have found this to be false!!!"
2,"Quicken can't import old versions of it's data files (I have 2011 but according to their own web site most other recent versions can't either) BUT Microsoft Money can.  Money can import files from Quicken 3 to current.  Quicken can only do 2004 on.  SO if you have this problem, here's what you do: download for FREE, Microsoft Money Plus Sunset and have it import the old Quicken file (mine was of .qdb).  Then you might think that quicken would just then be able to import a Money file but no.  You need to have Money installed on the same pc as you are installing Quicken (which wasn't the case with me - was moving to new pc).  Then Quicken will import the Money data.  I don't know how Quicken can be proud of a product that can't read it's own files but it's competitor can (although MS is no longer developing Money) and make me go through monkey business to use their product.<br />I did this because my recently deceased Dad was using a very old version of Quicken and I thought I'd help me Mom out by upgrading to fairly latest product (and new pc) and thought upgrading shouldn't be a problem - hah.<br />I gave 3 stars only because I assume this product can do most of the basic functions but I do not use it.  My Mom uses it.<br />I still use MS Money 2006 but might upgrade to MS Money Plus Sunset.  I recommend, even though it is not supported ,to use Free MS Money Plus Sunset especially if you are using for basic needs instead of Quicken."
3,It was easy to install. However my computer was not much faster than before. My computer is eight years old.
4,Most software packages you buy the user guide is a bunch of crap.  PC Matic has 84 pages of good useful info to assist you in getting the most out of the product!
2,"Only used the product for a month or so.<br />Bought it thinking it would keep everything synced between my laptop, desktop and IPhone but that never worked."
2,Quicken has definitely committed itself to become a second-rate provider. Can't imagine why anyone would want to buy this product.
2,"Problem from installation. 5 times was implied I needed to download again. got notice &#34;malware&#34;may have been &#34;added on&#34; The one time seemed to work-stopped working and couldn't recapture data Too much trouble and red flags for this software. Got numerous messages after I responded to an &#34;error message&#34; on how to &#34;fix&#34;. Was so complex for an average consumer and all the previous trouble, I decided to cut my losses and time."
3,"The idea of learning the language through immersion is great. The implementation is mostly decent, too - on the side of creative content and multimedia use. What takes a star out are bugs in the program that make the learning experience much more tedious than it could be. For example, the last version takes 20-30 seconds of 'synchronization' every time I go to the program's home screen. And it needs to go there often because after every 2-3 exercises the program fails to automatically advance to the next exercise, and I have to go back to the home screen. Now, if it takes over 20 seconds on my top-notch iMac with 15Mbps optical connection to Internet, I wonder how much time it takes on more mainstream computers. Oh, and another star goes out for the poorest tech support I've ever encountered so far. Multiple emails, 5-6 dropped and re-opened cases with all different folks on Rosetta side, and finally a 45-minute conversation ending with a promise to return a call that didn't materialize yet. So, if you are good with computers and aren't afraid of minor bugs - go ahead, buy it and you'll find it really valuable. Otherwise, look around for a more mature product."
1,"This product is a poor representation of previous releases of the software. the bills section lacks common per month displays and edit functions like previous releases. The display of investment accounts showing as the default screen only transactions and having the user to have to hunt for account overview is a complete joke. Who ever designed this \\""update\\"" was obviously a novice programming team. Stay away from this \\""update\\"". It is an amateurish piece of software."
4,"I've used TurboTax for a number of years now and it continues to be very easy to use as it walks you through all of the various categories of information that it needs to calculate your taxes and to make sure that you get every deduction that you're eligible for.  E-filing of federal returns is free (as they are very happy to point out in their product description), but the e-filing service fee for state returns is an exorbitant $19.95, and it's very hard to find that before you buy the product.  There's no good reason they should charge that much, it's just a way for them to make extra money.  But almost all of these tax preparation products charge around the same amount, so I will still use TurboTax even though I feel like they're taking advantage of their customers with that fee.<br /><br />I shopped around to see where I could get this and if I could get a better price elsewhere; Amazon had the best price."
5,"It will always be a chore to prepare our taxes, but this makes it relatively painless. Download and key was a simple process, and didn't waste packaging and shipping."
2,"If you plan on using Adobe Premiere Elements 11 to create and upload videos to your YouTube account, you will be required to grant Adobe exclusive rights to manage your YouTube account before uploading your video. Adobe is able to do this because the video created in Premiere Elements 11 is a proprietary file not supported by YouTube. Thus, it must be converted before uploading, and the cost of converting the file is granting Adobe exclusive rights to manage your YouTube account. I can't speak for others, but I find this requirement offensive, deceptive, and a violation of my rights to manage my YouTube account as I deem necessary, not as Adobe deems necessary.<br /><br />I do not recommend Adobe Premiere Elements 11 to my clients and customers, and I am returning my program to Adobe and requesting a full refund."
1,The &#34;actors&#34; in this online class are european (not hawaiian) and it's obvious they are mouthing the words while someone else speaks.  It's really distracting and annoying.  And the language learning techniques they have are not that great.  It's ok but I wouldn't recommend it.
2,It is simply not working. I may call today to request a change. Not happy as it doesn't help.
3,"Nothing wrong with this product, but I don't see any significant changes from the previous version.<br /><br />It would be nice if their mobile synch app would be offered to Windows Phones (7 and 8) too."
5,"I have used Avast for years and just Love it,Thanks."
4,"Just before last Christmas my older desktop died & I had to switch to a newer one I had, one which was never connected online. Being pretty much a novice, I contacted a local businessman (and friend) to assist me with making the changeover. He recommended the Avast antivirus software as being very efficient & easy to work with. I have found this to be true. I work with clip art and a lot of photos and I particularly like being able to scan such again after downloading to my files ... for my own peace of mind!"
2,"only upgraded as they stop supporting the prev version.  its amazing that each successive version is a slower bloated piece of sh@t.  Gawd I wish some college kid would write a lean program that mirrored quicken but smoked it performance wise.  Its just mind blowing how simply accepting a transaction in the register now takes 10 sec per transac, whereas before it was instant.  This on a fast windows laptop.  And it takes forever to open.  I remember back in the 90s when I started using quicken, it was a snappy program.<br /><br />this is a perfect example of how markets react when competition is eliminated.  The sole provider (intuit) no longer has to improve or enhance a product."
5,I've been using Quicken for years and would be lost without it.  I love the organization and simplicity of the program.  It's easy to download and install and begin using right away.
2,"Before this purchase, we used a Windows XP computer for Quicken.  Quicken for Windows is outstanding:  It works consistently, automatically downloads from our banks and brokerages and cards and there's an automatic back-up feature for $10/year.<br /><br />We don't understand why Intuit didn't make the features in that version work in the Mac version.<br /><br />The features that are there don't work on the Mac.  My bank showed me downloads on their PCs - the Mac version says you can't download directly from the bank.<br /><br />In addition, when you have problems (and you will), support is provided by chat only.  Pay CLOSE ATTENTION to the screen.  When the support folks are talking to you it doesn't make a sound or change colors.  You get disconnected frequently.<br /><br />I've turned on my PC again and I'll be using Quicken for Windows.<br /><br />Intuit, this product sucks and I want my money back!  I refuse to &#34;chat,&#34; with someone overseas anymore."
1,"I bought the antivirus software now I receive popups from them regarding internet protection, it is annoying, wanting me to buy more software."
4,Like the transfer of data from previous returns. Step by step is fairly clear.
5,"I've used Avast for ten years, and I have never had any major virus problems with the compute systems I have used."
3,"Do not mistake this as a miss-step on Amazon's part. My computer was just not up to the task of running this program in general. Those that have a slightly better processor (Than my 2.3 GHZ dual core) and 4 GB of RAM, will find this product extremely useful, if supplied with a decent microphone. The built in microphone on my PC is not of the highest quality, as to be expected. But whenever I got it to work, it did so very well. But it was seldom and far in between. Again, this is not Nuance's fault, nor is it Amazon's fault by any means. This is a problem on my end. After I had found out that I couldn't run the program very well, I decided to email Amazon's customer service about it. If you read Amazon's return policies, you'll notice that software of any sort is usually non-refundable. However, Amazon's customer service responded to my email within two days, and informed me that they would refund my credit card, due to the circumstances. Again, I'd like to thank Amazon so very much for their support and understanding regarding this matter. And as such, is the reason why I have shopped online with them for over 10 years now. You guys rock. :)"
2,"I have Quicken Deluxe 2013 & I could track paychecks with more information when adding it to the checking register. I think poped up a few time but, not when I click on up coming reminders."
2,"Notice that Kathryn is the only support specialist that responds to issues.  Probably a call center in India.  About 6 months ago, I started experiencing frequent crashes when I download transactions in my Quicken Home & Business 2011.  I thought upgrading to 2014 would solve this issue but reading the comments here, it looks like it doesn't.  I buy Intuit products every year like Turbo Tax and/or Quicken.  I'm disappointed that they seem to have lost their touch with good software."
5,"Actually, I love it - and the people behind it.  First, the software is awesome.  It is so simple to use!  You can purchase cookbooks or create your own with your own recipes or ones you download.  You can use different layouts, or save pictures of the recipes.  So easy to organize any way you want.  (Cooking can be a big enough chore without being able to find the recipe you're looking for.)  Secondly, in the rare event of needing to contact anyone for support, they are prompt and get back to you fast.  These people are as friendly as you could hope for and go out of their way to assist any way you ask.  I have had Cook'n for over 5 years, and only recently have I had any kind of issue - and overnight I received the answers I needed to get back up and going again...  Can't give them high enough marks.  - If you're not as happy as I am, just tell them you want your money back - they'll do that too!!<br /><br />The only thing I find it can't do, is to take recipes from Word documents, pdf's, etc....  you're on your own with that."
3,"All of the office programs worked fine, except for Outlook.  It kept saying that my product key was invalid.  Not sure why it would work for the other programs and not for Outlook, but that's why I'm giving it 3 stars instead of 5."
5,This editing package has helped me out when I needed to remove something from a complex picture quickly.  It works well as long as you practice using it if you need fine details. For the money its a winner for me.
5,I HAVE CS5 PHOTOSHOP WHICH TAKES A LOT OF PRACTICE AND STUDY.  THIS PROGRAM IS EASY JUST DIVE IN AND GO.  VERY EASY AND DOES GREAT THINGS
3,"In my case, I downloaded the \\""Free Trial Version\\"" to see if it would really work...  It looked so good, sounded perfect, and had some great web reviews..... so with the \\""Money Back Guarantee\\"" how could I go wrong, right?<br /><br />WhatI actually bought was the \\""EaseUS Recovery Program\\"" from them.  It looked so good, and the write-ups about the software sounded just right,so I paid the money and then tried to use it.  It was 6.5 hours into the file recovery process and it completely crashed and locked up my computer and all had to be reloaded.....AND.... what you must have to some degree on all of this stuff is a good dose of patience and perseverance.  We all have variations in our computers and sometimes software will work on one and hick-up on the next.<br /><br />So be wise.  Learn from the expereinces of others, for as I learned later, there were a lot of others just like me.  For some it apparently works perfectly, for others you just got stuck for a bit.  So, if you are among those of us where it does not work quite right - you merely have to be patient and they will work with you several ways to make it work for your own system and in the end they will either give your money back, or they will work through the problem with you.  Can't ask for much more than that, eh?  Enjoy."
4,"Works great.  It comes with one voice.  I would have liked to have had the option of choosing which one.  Other than that, it works well for me."
4,TurboTax has done the job for me for many years and this year is no exception. I didn't use any of the forms that all the hubub was about. Being used to the format I do very little of the guided interview but it's there if needed. I always think the state filing price is too high so I fill it out in TurboTax and then transfer the numbers to our state's free filing site. Another successful tax year.
5,good
4,"I've used Avast!  Internet Security and find it  fits my needs quite well , thank you. Scans and alerts are very helpful."
1,this sucks!
5,This is the second year that I have used Turbo Tax Business to complete my small business taxes.  I would not be able to do them without it.  I do wish it would have a line for mileage but with that being my major complaint I would have to say that I love it.  You must admit that a few hours of a slight headache at the cost of $105 is much better than what your accountant would charge.  If you know your EIN and State id number and have a profit/loss report from QuickBooks then you are set and can do your own returns with this software.
3,Disliked:<br />This product doesn't have true multi-currency support. I cannot download the transactions automatically from offshore bank a/c with another currency. You will have to enter all offshore bank a/c transactions manually.<br /><br />It doesn't have any link to current market conversion rates of the currency. You will have to enter it manually.<br /><br />It doesn't have account grouping concept. e.g. You want to create one group of your accounts and another group of your spouse accounts.<br /><br />Liked:<br />Find/Replace feature to update categories of multiple transactions.
1,good product. I was unable to install it though.
3,Is norton
4,good so far
4,Works fine! Doesn't come with Outlook. That was disappointing! And that is why I gave 4 out of 5 stars
5,This is a great software to track all bank and credit card accounts. This eliminates the need to use several spreadsheets to track bills. Works great.
1,After many years of using TurboTax I am leaving because of the changes made in pricing this year.  The new requirement for filing a simple Schedule E requiring the Premier version instead of the Deluxe version at a cost increase of 50% is causing me to leave for good.
2,"I've used TurboTax for years and was able to complete all my required forms using the Premier version.  However, with the 2014 version, only when I got to a section requiring small business expenses was I asked to purchase an upgraded version that historically was part of the Premier version.  This is nothing but a money play on Intuit's part.  More revenue for the same features! Bad idea on their part.  I'm sure they will lose many customers as a result."
